Gene Name,Accession-1,Left-End-Position,Right-End-Position,Product,replicon
G1G01-3643,PP_3410,3859166,3859919,G1G01-3643-MONOMER,AE015451.2
G1G01-411,PP_0376,456619,457750,G1G01-411-MONOMER,AE015451.2
G1G01-1925,PP_1820,2046823,2048020,G1G01-1925-MONOMER,AE015451.2
G1G01-2400,PP_2254,2570383,2571082,G1G01-2400-MONOMER,AE015451.2
G1G01-4597,PP_4320,4910514,4911711,G1G01-4597-MONOMER,AE015451.2
G1G01-5047,PP_4721,5367799,5368270,G1G01-5047-MONOMER,AE015451.2
G1G01-2895,PP_2714,3103472,3104837,G1G01-2895-MONOMER,AE015451.2
G1G01-546,PP_0497,586948,587758,G1G01-546-MONOMER,AE015451.2
G1G01-3122,PP_2942,3345128,3346499,G1G01-3122-MONOMER,AE015451.2
G1G01-694,PP_0631,737925,738549,G1G01-694-MONOMER,AE015451.2
G1G01-1008,PP_0934,1076621,1077620,G1G01-1008-MONOMER,AE015451.2
G1G01-1428,PP_1341,1527659,1528922,G1G01-1428-MONOMER,AE015451.2
G1G01-3615,PP_3384,3831382,3832123,G1G01-3615-MONOMER,AE015451.2
G1G01-4085,PP_3827,4352874,4353960,G1G01-4085-MONOMER,AE015451.2
G1G01-1903,PP_1800,2022968,2023865,G1G01-1903-MONOMER,AE015451.2
G1G01-238,PP_0216,267640,268669,G1G01-238-MONOMER,AE015451.2
G1G01-4576,PP_4299,4889706,4890600,G1G01-4576-MONOMER,AE015451.2
G1G01-5029,PP_4708,5352010,5354116,G1G01-5029-MONOMER,AE015451.2
G1G01-2875,PP_2694,3085122,3086565,G1G01-2875-MONOMER,AE015451.2
G1G01-5444,PP_5100,5822471,5823068,G1G01-5444-MONOMER,AE015451.2
G1G01-31,PP_0029,32892,33567,G1G01-31-MONOMER,AE015451.2
G1G01-672,PP_0615,721301,721997,G1G01-672-MONOMER,AE015451.2
G1G01-1411,PP_1324,1509377,1509752,G1G01-1411-MONOMER,AE015451.2
G1G01-360,PP_0327,393459,394317,G1G01-360-MONOMER,AE015451.2
G1G01-4068,PP_3811,4336329,4337214,G1G01-4068-MONOMER,AE015451.2
G1G01-1883,PP_1781,1993659,1994748,G1G01-1883-MONOMER,AE015451.2
G1G01-2359,PP_2218,2529279,2530581,G1G01-2359-MONOMER,AE015451.2
G1G01-4559,PP_4281,4871625,4872930,G1G01-4559-MONOMER,AE015451.2
G1G01-501,PP_0455,551700,552303,G1G01-501-MONOMER,AE015451.2
G1G01-2855,PP_2674,3061565,3063461,G1G01-2855-MONOMER,AE015451.2
G1G01-5428,PP_5084,5805411,5807865,G1G01-5428-MONOMER,AE015451.2
G1G01-3083,PP_2904,3301651,3303355,G1G01-3083-MONOMER,AE015451.2
G1G01-655,PP_5745,703907,704531,G1G01-655-MONOMER,AE015451.2
G1G01-1393,PP_1306,1492593,1494870,G1G01-1393-MONOMER,AE015451.2
G1G01-3585,PP_3354,3791562,3793317,G1G01-3585-MONOMER,AE015451.2
G1G01-4042,PP_3788,4315917,4317471,G1G01-4042-MONOMER,AE015451.2
G1G01-1867,PP_1766,1969629,1970706,G1G01-1867-MONOMER,AE015451.2
G1G01-2342,PP_2201,2507174,2508173,G1G01-2342-MONOMER,AE015451.2
G1G01-4538,PP_4265,4850269,4851004,G1G01-4538-MONOMER,AE015451.2
G1G01-4994,PP_4676,5313987,5315013,G1G01-4994-MONOMER,AE015451.2
G1G01-2834,PP_5537,3042097,3042412,G1G01-2834-MONOMER,AE015451.2
G1G01-5410,PP_5066,5779696,5781490,G1G01-5410-MONOMER,AE015451.2
G1G01-3060,PP_2880,3280065,3280629,G1G01-3060-MONOMER,AE015451.2
G1G01-634,PP_0584,681328,683272,G1G01-634-MONOMER,AE015451.2
G1G01-1379,PP_1292,1478936,1479407,G1G01-1379-MONOMER,AE015451.2
G1G01-3566,PP_5743,3773297,3774305,G1G01-3566-MONOMER,AE015451.2
G1G01-4016,PP_3763,4293253,4294003,G1G01-4016-MONOMER,AE015451.2
G1G01-1843,PP_1742,1942526,1942838,G1G01-1843-MONOMER,AE015451.2
G1G01-2321,PP_2180,2485408,2486767,G1G01-2321-MONOMER,AE015451.2
G1G01-4520,PP_4247,4834225,4834777,G1G01-4520-MONOMER,AE015451.2
G1G01-4972,PP_4659,5285637,5287305,G1G01-4972-MONOMER,AE015451.2
G1G01-2819,PP_2638,3019462,3022981,G1G01-2819-MONOMER,AE015451.2
G1G01-5393,PP_5048,5754886,5756323,G1G01-5393-MONOMER,AE015451.2
G1G01-3029,PP_2849,3251846,3252470,G1G01-3029-MONOMER,AE015451.2
G1G01-616,PP_0566,658432,658804,G1G01-616-MONOMER,AE015451.2
G1G01-1364,PP_1277,1458139,1459597,G1G01-1364-MONOMER,AE015451.2
G1G01-3544,PP_3314,3749883,3750339,G1G01-3544-MONOMER,AE015451.2
G1G01-3999,PP_3746,4275542,4276595,G1G01-3999-MONOMER,AE015451.2
G1G01-1822,PP_1721,1921585,1922239,G1G01-1822-MONOMER,AE015451.2
G1G01-2301,PP_2160,2467110,2467941,G1G01-2301-MONOMER,AE015451.2
G1G01-4505,PP_4235,4808445,4810161,G1G01-4505-MONOMER,AE015451.2
G1G01-4957,PP_4644,5268967,5270338,G1G01-4957-MONOMER,AE015451.2
G1G01-2793,PP_2611,2984509,2985403,G1G01-2793-MONOMER,AE015451.2
G1G01-5376,PP_5031,5732570,5733974,G1G01-5376-MONOMER,AE015451.2
G1G01-3011,PP_2831,3231397,3232633,G1G01-3011-MONOMER,AE015451.2
G1G01-60,PP_0057,66692,68312,G1G01-60-MONOMER,AE015451.2
G1G01-1347,PP_1260,1440327,1441656,G1G01-1347-MONOMER,AE015451.2
G1G01-3528,PP_3298,3731102,3731606,G1G01-3528-MONOMER,AE015451.2
G1G01-3983,PP_3730,4256902,4257619,G1G01-3983-MONOMER,AE015451.2
G1G01-1805,PP_1703,1899449,1903475,G1G01-1805-MONOMER,AE015451.2
G1G01-2285,PP_2144,2445726,2446434,G1G01-2285-MONOMER,AE015451.2
G1G01-4486,PP_4217,4765347,4767786,G1G01-4486-MONOMER,AE015451.2
G1G01-4938,PP_4627,5251157,5252039,G1G01-4938-MONOMER,AE015451.2
G1G01-2771,PP_2589,2957240,2958734,G1G01-2771-MONOMER,AE015451.2
G1G01-5360,PP_5015,5714640,5714976,G1G01-5360-MONOMER,AE015451.2
G1G01-2992,PP_2812,3206351,3208766,G1G01-2992-MONOMER,AE015451.2
G1G01-585,PP_0535,620870,623048,G1G01-585-MONOMER,AE015451.2
G1G01-1321,PP_1235,1413422,1413896,G1G01-1321-MONOMER,AE015451.2
G1G01-3510,PP_3281,3715847,3716288,G1G01-3510-MONOMER,AE015451.2
G1G01-3969,PP_3716,4238384,4239257,G1G01-3969-MONOMER,AE015451.2
G1G01-1781,PP_1683,1877429,1877834,G1G01-1781-MONOMER,AE015451.2
G1G01-2266,PP_2125,2424389,2425319,G1G01-2266-MONOMER,AE015451.2
G1G01-4470,PP_4201,4746081,4747011,G1G01-4470-MONOMER,AE015451.2
G1G01-4918,PP_4610,5231117,5232695,G1G01-4918-MONOMER,AE015451.2
G1G01-2748,PP_2565,2926733,2929205,G1G01-2748-MONOMER,AE015451.2
G1G01-5342,PP_4997,5693744,5694263,G1G01-5342-MONOMER,AE015451.2
G1G01-5776,PP_5410,6172304,6173081,G1G01-5776-MONOMER,AE015451.2
G1G01-1304,PP_1219,1395890,1396586,G1G01-1304-MONOMER,AE015451.2
G1G01-3491,PP_3264,3698469,3699672,G1G01-3491-MONOMER,AE015451.2
G1G01-393,PP_0359,437351,438359,G1G01-393-MONOMER,AE015451.2
G1G01-1766,PP_1668,1864666,1865374,G1G01-1766-MONOMER,AE015451.2
G1G01-2246,PP_2106,2403373,2404582,G1G01-2246-MONOMER,AE015451.2
G1G01-4451,PP_4185,4727784,4728669,G1G01-4451-MONOMER,AE015451.2
G1G01-4902,PP_4594,5212529,5213711,G1G01-4902-MONOMER,AE015451.2
G1G01-2730,PP_2547,2891897,2892767,G1G01-2730-MONOMER,AE015451.2
G1G01-5327,PP_4982,5675388,5675940,G1G01-5327-MONOMER,AE015451.2
G1G01-5745,PP_5387,6140264,6143423,G1G01-5745-MONOMER,AE015451.2
G1G01-1284,PP_1202,1377631,1380274,G1G01-1284-MONOMER,AE015451.2
G1G01-3471,PP_3247,3680757,3681651,G1G01-3471-MONOMER,AE015451.2
G1G01-1744,PP_1646,1839603,1840068,G1G01-1744-MONOMER,AE015451.2
G1G01-3901,PP_3663,4160754,4162056,G1G01-3901-MONOMER,AE015451.2
G1G01-2227,PP_2089,2380336,2381371,G1G01-2227-MONOMER,AE015451.2
G1G01-4427,PP_4161,4703468,4705163,G1G01-4427-MONOMER,AE015451.2
G1G01-2711,PP_2528,2874604,2875882,G1G01-2711-MONOMER,AE015451.2
G1G01-5309,PP_4965,5655696,5657694,G1G01-5309-MONOMER,AE015451.2
G1G01-5727,PP_5371,6120763,6122149,G1G01-5727-MONOMER,AE015451.2
G1G01-1263,PP_1181,1356124,1356823,G1G01-1263-MONOMER,AE015451.2
G1G01-345,PP_0312,374710,375943,G1G01-345-MONOMER,AE015451.2
G1G01-980,PP_0906,1045332,1048377,G1G01-980-MONOMER,AE015451.2
G1G01-1721,PP_1624,1820237,1821659,G1G01-1721-MONOMER,AE015451.2
G1G01-3887,PP_3649,4144447,4145200,G1G01-3887-MONOMER,AE015451.2
G1G01-2210,PP_2072,2357485,2358310,G1G01-2210-MONOMER,AE015451.2
G1G01-441,PP_0404,489597,492420,G1G01-441-MONOMER,AE015451.2
G1G01-2685,PP_2507,2854233,2854950,G1G01-2685-MONOMER,AE015451.2
G1G01-486,PP_0443,535134,535566,G1G01-486-MONOMER,AE015451.2
G1G01-5290,PP_4947,5630470,5634424,G1G01-5290-MONOMER,AE015451.2
G1G01-1243,PP_1160,1334825,1335815,G1G01-1243-MONOMER,AE015451.2
G1G01-571,PP_0522,607096,607714,G1G01-571-MONOMER,AE015451.2
G1G01-3433,PP_3211,3644056,3644905,G1G01-3433-MONOMER,AE015451.2
G1G01-959,PP_0884,1025374,1026967,G1G01-959-MONOMER,AE015451.2
G1G01-1704,PP_1607,1803647,1804595,G1G01-1704-MONOMER,AE015451.2
G1G01-3871,PP_3633,4129383,4130325,G1G01-3871-MONOMER,AE015451.2
G1G01-2188,PP_2051,2333068,2334253,G1G01-2188-MONOMER,AE015451.2
G1G01-4393,PP_4126,4664866,4665415,G1G01-4393-MONOMER,AE015451.2
G1G01-2662,PP_2487,2833905,2835417,G1G01-2662-MONOMER,AE015451.2
G1G01-4836,PP_4533,5146895,5148197,G1G01-4836-MONOMER,AE015451.2
G1G01-5271,PP_4928,5608325,5609597,G1G01-5271-MONOMER,AE015451.2
G1G01-1218,PP_1140,1305392,1306316,G1G01-1218-MONOMER,AE015451.2
G1G01-5693,PP_5337,6083802,6084720,G1G01-5693-MONOMER,AE015451.2
G1G01-3410,PP_3189,3618149,3619391,G1G01-3410-MONOMER,AE015451.2
G1G01-941,PP_0866,1003975,1004962,G1G01-941-MONOMER,AE015451.2
G1G01-1688,PP_1591,1785246,1785984,G1G01-1688-MONOMER,AE015451.2
G1G01-3850,PP_3612,4103461,4105594,G1G01-3850-MONOMER,AE015451.2
G1G01-2168,PP_2032,2309061,2310021,G1G01-2168-MONOMER,AE015451.2
G1G01-4373,PP_4106,4640419,4641802,G1G01-4373-MONOMER,AE015451.2
G1G01-2640,PP_2469,2812815,2813832,G1G01-2640-MONOMER,AE015451.2
G1G01-4811,PP_4508,5121768,5122749,G1G01-4811-MONOMER,AE015451.2
G1G01-5251,PP_4909,5579616,5580864,G1G01-5251-MONOMER,AE015451.2
G1G01-12,PP_0012,12221,13325,G1G01-12-MONOMER,AE015451.2
G1G01-5677,PP_5321,6065876,6067184,G1G01-5677-MONOMER,AE015451.2
G1G01-3392,PP_3172,3594020,3595442,G1G01-3392-MONOMER,AE015451.2
G1G01-924,PP_0849,983630,984056,G1G01-924-MONOMER,AE015451.2
G1G01-166,PP_0158,168403,169585,G1G01-166-MONOMER,AE015451.2
G1G01-3832,PP_3595,4084574,4085285,G1G01-3832-MONOMER,AE015451.2
G1G01-2144,PP_2010,2282062,2282608,G1G01-2144-MONOMER,AE015451.2
G1G01-4346,PP_4081,4609513,4610389,G1G01-4346-MONOMER,AE015451.2
G1G01-2621,PP_2451,2798044,2798737,G1G01-2621-MONOMER,AE015451.2
G1G01-4792,PP_4490,5101883,5102672,G1G01-4792-MONOMER,AE015451.2
G1G01-5236,PP_4894,5564258,5564519,G1G01-5236-MONOMER,AE015451.2
G1G01-1178,PP_1104,1261518,1262634,G1G01-1178-MONOMER,AE015451.2
G1G01-5660,PP_5303,6051270,6051651,G1G01-5660-MONOMER,AE015451.2
G1G01-3373,PP_3154,3572661,3573183,G1G01-3373-MONOMER,AE015451.2
G1G01-909,PP_0834,971309,971645,G1G01-909-MONOMER,AE015451.2
G1G01-1624,PP_1533,1739172,1739415,G1G01-1624-MONOMER,AE015451.2
G1G01-3815,PP_3578,4059260,4060898,G1G01-3815-MONOMER,AE015451.2
G1G01-2123,PP_1993,2259412,2262148,G1G01-2123-MONOMER,AE015451.2
G1G01-4318,PP_4053,4570136,4572911,G1G01-4318-MONOMER,AE015451.2
G1G01-2596,PP_2431,2778433,2779357,G1G01-2596-MONOMER,AE015451.2
G1G01-4773,PP_4472,5079946,5080135,G1G01-4773-MONOMER,AE015451.2
G1G01-5213,PP_4873,5541300,5542698,G1G01-5213-MONOMER,AE015451.2
G1G01-4766,PP_4470,5076878,5077205,G1G01-4766-MONOMER,AE015451.2
G1G01-521,PP_0475,561246,561363,G1G01-521-MONOMER,AE015451.2
G1G01-1156,PP_1083,1242665,1242884,G1G01-1156-MONOMER,AE015451.2
G1G01-5640,PP_5282,6030548,6030785,G1G01-5640-MONOMER,AE015451.2
G1G01-3352,PP_3133,3548668,3550135,G1G01-3352-MONOMER,AE015451.2
G1G01-886,PP_0813,951169,953188,G1G01-886-MONOMER,AE015451.2
G1G01-16,PP_0015,19162,20122,G1G01-16-MONOMER,AE015451.2
G1G01-3792,PP_3555,4032362,4033370,G1G01-3792-MONOMER,AE015451.2
G1G01-2099,PP_1974,2234889,2236905,G1G01-2099-MONOMER,AE015451.2
G1G01-4296,PP_4031,4541283,4542786,G1G01-4296-MONOMER,AE015451.2
G1G01-2574,PP_2411,2756853,2758191,G1G01-2574-MONOMER,AE015451.2
G1G01-4744,PP_4456,5056456,5057851,G1G01-4744-MONOMER,AE015451.2
G1G01-5193,PP_4853,5519954,5520836,G1G01-5193-MONOMER,AE015451.2
G1G01-1141,PP_1068,1223274,1224045,G1G01-1141-MONOMER,AE015451.2
G1G01-5622,PP_5265,6013222,6013795,G1G01-5622-MONOMER,AE015451.2
G1G01-3334,PP_3118,3526789,3528208,G1G01-3334-MONOMER,AE015451.2
G1G01-867,PP_0793,909492,912345,G1G01-867-MONOMER,AE015451.2
G1G01-1579,PP_1488,1691903,1693526,G1G01-1579-MONOMER,AE015451.2
G1G01-3776,PP_3540,4012164,4013064,G1G01-3776-MONOMER,AE015451.2
G1G01-2072,PP_1950,2206569,2207748,G1G01-2072-MONOMER,AE015451.2
G1G01-4278,PP_4011,4520480,4521737,G1G01-4278-MONOMER,AE015451.2
